deploymentID,sequenceID,timestamp,scientificName,UTC timestamp,epoch,longitude,latitude,locationName,cameraID,fileName
0b247c89-fcb1-4796-ba24-69763a40210d,1499b7b9-442e-4fe6-931b-67fe0953c615,2022-01-28T04:47:26+01:00,Rattus norvegicus,2022-01-28 03:47:26+00:00,1643341646.0,4.91472,52.36718,ARTIS Spider Monkeys 0170,43807176-f67a-454c-8340-0262a5a0a932,20220221152423-SYFR8928.JPG
0b247c89-fcb1-4796-ba24-69763a40210d,7c9d3001-c2c0-4de4-8ccd-685b64e14c24,2022-01-28T04:50:15+01:00,Rattus norvegicus,2022-01-28 03:50:15+00:00,1643341815.0,4.91472,52.36718,ARTIS Spider Monkeys 0170,43807176-f67a-454c-8340-0262a5a0a932,20220221152431-SYFR8933.JPG
0d9d7068-a1ff-4919-b760-570fe9359c98,4548faac-a140-404b-9196-05b7812e0193,2022-01-13T21:08:33+01:00,Rattus norvegicus,2022-01-13 20:08:33+00:00,1642104513.0,4.91815,52.36493,ARTIS Chimpanzees 0172,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,20220223084702-SYFR4886.JPG
0d9d7068-a1ff-4919-b760-570fe9359c98,099ac1ea-9091-4baf-a111-5c7961c65f96,2022-01-16T20:04:36+01:00,Rattus norvegicus,2022-01-16 19:04:36+00:00,1642359876.0,4.91815,52.36493,ARTIS Chimpanzees 0172,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,20220223084942-SYFR5099.JPG
0d9d7068-a1ff-4919-b760-570fe9359c98,9ec1075b-4d38-4385-adad-1c1b139d4950,2022-01-17T08:05:45+01:00,Rattus norvegicus,2022-01-17 07:05:45+00:00,1642403145.0,4.91815,52.36493,ARTIS Chimpanzees 0172,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,20220223084951-SYFR5119.JPG
0d9d7068-a1ff-4919-b760-570fe9359c98,941b0bee-20aa-408b-9f22-76a5be785513,2022-01-18T07:54:33+01:00,Rattus norvegicus,2022-01-18 06:54:33+00:00,1642488873.0,4.91815,52.36493,ARTIS Chimpanzees 0172,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,20220223085001-SYFR5135.JPG
0d9d7068-a1ff-4919-b760-570fe9359c98,ce88f5a7-fe43-4514-8381-b40388820bfa,2022-01-18T08:33:15+01:00,Rattus norvegicus,2022-01-18 07:33:15+00:00,1642491195.0,4.91815,52.36493,ARTIS Chimpanzees 0172,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,20220223085006-SYFR5145.JPG
0d9d7068-a1ff-4919-b760-570fe9359c98,6e1bdbfb-f1ad-430a-9598-00d1a839481c,2022-01-19T18:24:54+01:00,Rattus norvegicus,2022-01-19 17:24:54+00:00,1642613094.0,4.91815,52.36493,ARTIS Chimpanzees 0172,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,20220223085106-SYFR5257.JPG
0d9d7068-a1ff-4919-b760-570fe9359c98,262b9613-52a1-44ae-b5a1-09f68b0d8d08,2022-01-19T18:31:54+01:00,Rattus norvegicus,2022-01-19 17:31:54+00:00,1642613514.0,4.91815,52.36493,ARTIS Chimpanzees 0172,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,20220223085107-SYFR5262.JPG
0d9d7068-a1ff-4919-b760-570fe9359c98,e0be7e82-c9a9-4acf-84f3-0761d4c1a9e6,2022-01-22T20:32:49+01:00,Rattus norvegicus,2022-01-22 19:32:49+00:00,1642879969.0,4.91815,52.36493,ARTIS Chimpanzees 0172,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,20220223085225-SYFR5430.JPG
0d9d7068-a1ff-4919-b760-570fe9359c98,315724bd-ea1e-498b-a933-bbe19053e0be,2022-01-22T21:23:11+01:00,Rattus norvegicus,2022-01-22 20:23:11+00:00,1642882991.0,4.91815,52.36493,ARTIS Chimpanzees 0172,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,20220223085227-SYFR5435.JPG
0d9d7068-a1ff-4919-b760-570fe9359c98,d8cab7f1-06e7-40f3-98db-df11b9899e74,2022-01-23T16:40:30+01:00,Rattus norvegicus,2022-01-23 15:40:30+00:00,1642952430.0,4.91815,52.36493,ARTIS Chimpanzees 0172,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,20220223085310-SYFR5511.JPG
0d9d7068-a1ff-4919-b760-570fe9359c98,008a9e06-cfaa-41af-9988-cba706d57467,2022-01-24T08:04:03+01:00,Rattus norvegicus,2022-01-24 07:04:03+00:00,1643007843.0,4.91815,52.36493,ARTIS Chimpanzees 0172,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,20220223085313-SYFR5516.JPG
0d9d7068-a1ff-4919-b760-570fe9359c98,1590c7a5-f9c3-44a1-bac4-2c982a8d12b1,2022-01-25T13:40:42+01:00,Rattus norvegicus,2022-01-25 12:40:42+00:00,1643114442.0,4.91815,52.36493,ARTIS Chimpanzees 0172,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,20220223085401-SYFR5603.JPG
0d9d7068-a1ff-4919-b760-570fe9359c98,b33ab633-e445-418e-be59-bdb8cdbced62,2022-01-25T21:28:01+01:00,Rattus norvegicus,2022-01-25 20:28:01+00:00,1643142481.0,4.91815,52.36493,ARTIS Chimpanzees 0172,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,20220223085411-SYFR5623.JPG
0d9d7068-a1ff-4919-b760-570fe9359c98,d95d6af1-4475-48c4-8688-1b9acbe1f6a7,2022-01-28T17:19:41+01:00,Rattus norvegicus,2022-01-28 16:19:41+00:00,1643386781.0,4.91815,52.36493,ARTIS Chimpanzees 0172,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,20220223085607-SYFR5861.JPG
0d9d7068-a1ff-4919-b760-570fe9359c98,c7a0e5a7-40bf-48e0-bf9f-df0858f613fa,2022-01-28T19:02:11+01:00,Rattus norvegicus,2022-01-28 18:02:11+00:00,1643392931.0,4.91815,52.36493,ARTIS Chimpanzees 0172,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,20220223085609-SYFR5866.JPG
0d9d7068-a1ff-4919-b760-570fe9359c98,aded6534-347e-4b74-9b48-0e4714466bf9,2022-01-31T15:13:59+01:00,Rattus norvegicus,2022-01-31 14:13:59+00:00,1643638439.0,4.91815,52.36493,ARTIS Chimpanzees 0172,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,20220223085815-SYFR6134.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,758f4240-dca7-4ff4-9f31-84297f464a25,2021-12-01T22:32:27+01:00,Rattus norvegicus,2021-12-01 21:32:27+00:00,1638394347.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218151156-SYFR1807.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,16419f88-7aaf-4b7c-ab39-8b538bc5599b,2021-12-02T03:28:45+01:00,Rattus norvegicus,2021-12-02 02:28:45+00:00,1638412125.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218151314-SYFR1817.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,f3188b9a-9ddf-446e-bf35-28614ef50080,2021-12-02T04:22:15+01:00,Rattus norvegicus,2021-12-02 03:22:15+00:00,1638415335.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218151342-SYFR1822.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,1ef75a9d-c897-4210-b881-260be0894f2d,2021-12-02T05:13:51+01:00,Rattus norvegicus,2021-12-02 04:13:51+00:00,1638418431.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218151437-SYFR1832.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,fa8dd14c-c84b-4b91-954b-26576238329b,2021-12-02T18:42:34+01:00,Rattus norvegicus,2021-12-02 17:42:34+00:00,1638466954.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218151505-SYFR1843.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,cb68ddea-282d-4794-8a42-e04088b2a8ec,2021-12-02T21:04:54+01:00,Rattus norvegicus,2021-12-02 20:04:54+00:00,1638475494.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218151543-SYFR1848.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,e6bbae32-4b3a-458d-bc0a-c625ca3f8f32,2021-12-03T04:30:10+01:00,Rattus norvegicus,2021-12-03 03:30:10+00:00,1638502210.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218151634-SYFR1858.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,dda45deb-fc7d-42e4-ba41-887d622a79d1,2021-12-03T21:12:46+01:00,Rattus norvegicus,2021-12-03 20:12:46+00:00,1638562366.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218151714-SYFR1864.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,23b89519-86e9-45f6-8572-304091b6aa77,2021-12-04T02:53:39+01:00,Rattus norvegicus,2021-12-04 01:53:39+00:00,1638582819.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218151743-SYFR1869.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,33d0bd1d-da8f-45bb-af78-aa36aff64e94,2021-12-07T00:15:08+01:00,Rattus norvegicus,2021-12-06 23:15:08+00:00,1638832508.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218152248-SYFR1907.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,c994e9ee-c536-490d-831e-c66b4faa2a9c,2021-12-07T00:41:09+01:00,Rattus norvegicus,2021-12-06 23:41:09+00:00,1638834069.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218152336-SYFR1917.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,d4108709-2079-4063-b365-625b38e14413,2021-12-07T02:02:07+01:00,Rattus norvegicus,2021-12-07 01:02:07+00:00,1638838927.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218152523-SYFR1937.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,c62b09fc-11d1-42be-8393-7b78e7c354e5,2021-12-07T02:13:16+01:00,Rattus norvegicus,2021-12-07 01:13:16+00:00,1638839596.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218152626-SYFR1947.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,6faa9b00-efb9-4858-94fb-3848ed472611,2021-12-07T02:17:28+01:00,Rattus norvegicus,2021-12-07 01:17:28+00:00,1638839848.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218152655-SYFR1952.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,2222da18-53bb-46af-bc6d-95d26dfadaa1,2021-12-07T10:37:03+01:00,Rattus norvegicus,2021-12-07 09:37:03+00:00,1638869823.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218152755-SYFR1962.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,ea1d5d7b-1dde-4bff-bfab-7b03247a3632,2021-12-08T04:18:47+01:00,Rattus norvegicus,2021-12-08 03:18:47+00:00,1638933527.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218152847-SYFR1968.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,eaf4a37d-1a9d-47e5-a147-0bcb8a74d195,2021-12-08T05:32:26+01:00,Rattus norvegicus,2021-12-08 04:32:26+00:00,1638937946.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218153013-SYFR1978.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,2d3ff0bb-00b0-4da9-9248-165e929c4a32,2021-12-11T05:29:33+01:00,Rattus norvegicus,2021-12-11 04:29:33+00:00,1639196973.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218153603-SYFR2026.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,87205da0-dc91-4970-a4e8-b690f50be41f,2021-12-11T05:33:28+01:00,Rattus norvegicus,2021-12-11 04:33:28+00:00,1639197208.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218153657-SYFR2031.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,95a14ce4-9056-47ae-8670-135c2ac926d6,2021-12-11T06:04:10+01:00,Rattus norvegicus,2021-12-11 05:04:10+00:00,1639199050.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218153830-SYFR2041.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,c48ac9c7-8434-474b-9762-0d56c7695faf,2021-12-12T23:39:22+01:00,Rattus norvegicus,2021-12-12 22:39:22+00:00,1639348762.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218153938-SYFR2053.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,85e5593e-0bca-4775-b408-e4df623f89bb,2021-12-12T23:41:38+01:00,Rattus norvegicus,2021-12-12 22:41:38+00:00,1639348898.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218154026-SYFR2058.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,dc46ff7f-c1a0-4e10-9315-7f5aab605e7a,2021-12-12T23:50:46+01:00,Rattus norvegicus,2021-12-12 22:50:46+00:00,1639349446.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218154101-SYFR2063.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,12968482-ebb5-458f-9701-74c17e14b9d5,2021-12-14T21:36:58+01:00,Rattus norvegicus,2021-12-14 20:36:58+00:00,1639514218.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218154333-SYFR2080.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,850b50e1-0cad-4eb9-a44d-382fc237b63e,2021-12-18T02:57:38+01:00,Rattus norvegicus,2021-12-18 01:57:38+00:00,1639792658.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218154500-SYFR2088.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,54a1a645-1f68-4772-a02a-d127ecb56215,2021-12-19T04:55:38+01:00,Rattus norvegicus,2021-12-19 03:55:38+00:00,1639886138.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218155033-SYFR2114.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,3978b902-463a-41f3-85b4-13f718ee35d8,2021-12-19T05:00:00+01:00,Rattus norvegicus,2021-12-19 04:00:00+00:00,1639886400.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218155124-SYFR2119.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,7d1c2116-2ad2-426d-9b8e-e68278ea88f5,2021-12-19T05:33:30+01:00,Rattus norvegicus,2021-12-19 04:33:30+00:00,1639888410.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218155204-SYFR2124.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,c3b0ca09-04a1-4047-8d64-adad2ece9d8e,2021-12-24T02:21:48+01:00,Rattus norvegicus,2021-12-24 01:21:48+00:00,1640308908.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218155607-SYFR2149.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,40bb00fd-424d-4d37-8f53-503916210659,2021-12-24T02:58:32+01:00,Rattus norvegicus,2021-12-24 01:58:32+00:00,1640311112.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218155655-SYFR2154.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,7ef61b59-a66a-43f7-b0af-11e4ad86d234,2021-12-24T20:06:57+01:00,Rattus norvegicus,2021-12-24 19:06:57+00:00,1640372817.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218155752-SYFR2165.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,6cd92011-0a38-4caa-826f-930ad075cb5b,2021-12-28T00:03:25+01:00,Rattus norvegicus,2021-12-27 23:03:25+00:00,1640646205.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218160412-SYFR2218.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,ed9f5048-1d99-4cfa-bf1f-8a5c889295ac,2021-12-28T01:52:54+01:00,Rattus norvegicus,2021-12-28 00:52:54+00:00,1640652774.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218160501-SYFR2228.JPG
0f08ea72-8bdc-4d9c-a479-6d4dc88b9b67,e7324380-13f8-490a-9591-96f065d2e0e5,2021-12-28T20:27:16+01:00,Rattus norvegicus,2021-12-28 19:27:16+00:00,1640719636.0,4.91953,52.36568,ARTIS Insects Greenhouse 0184,94d0fe51-9087-48bf-a62e-75f0adc1baca,20220218160535-SYFR2234.JPG
0fc98a36-3411-414e-88d4-ef45534371dc,f4857c82-dcfc-4e8c-b098-d36c97ad8144,2022-08-01T18:15:34+01:00,Rattus norvegicus,2022-08-01 16:15:34+00:00,1659370534.0,4.91974,52.36554,ARTIS Insects 0182,28b54387-990c-4bbd-be8c-692bdb2828e9,20220921090526-artis_15_wildlifecamera1_2022-08-01_18-15-34_(35).JPG
